event,event_name,driver,qual_pos,finish_pos,fp1_pos,fp2_pos,fp3_pos,won,podium,pole,avg_race_pos,avg_qual_pos,win_rate,podium_rate,pole_rate,n_races,track_type_street,track_speed_high,track_overtaking_high,race_price_early,race_price_late,race_price_all,race_n_trades,pod_price_early,pod_price_late,pod_price_all,pod_n_trades,pole_price_early,pole_price_late,pole_n_trades
MGP25,Miami Grand Prix,LEC,8.0,4.0,2.0,,,0,0,0,7.4,4.6,0.0769230769230769,0.2307692307692307,0.188034188034188,117,1,0,0,0.0225,0.0525,0.0365,80,0.04923076923076923,0.41384615384615386,0.20057692307692307,52,,,0
MGP25,Miami Grand Prix,NOR,3.0,1.0,12.0,,,1,1,0,4.7,3.5,0.0683760683760683,0.1709401709401709,0.0341880341880341,117,1,0,0,0.12356249999999999,0.367875,0.275140625,640,0.9329411764705883,0.73,0.7995714285714286,70,,,0
MGP25,Miami Grand Prix,OCO,9.0,13.0,18.0,,,0,0,0,13.8,14.4,0.0,0.0,0.0,96,1,0,0,0.01,0.01,0.01,2,0.03,0.03,0.03,1,,,0
MGP25,Miami Grand Prix,PIA,2.0,2.0,1.0,,,0,1,0,4.6,3.0,0.1142857142857142,0.2,0.0571428571428571,35,1,0,0,0.905781990521327,0.3061137440758294,0.5044260355029586,845,0.931875,0.755,0.7809375,64,,,0
MGP25,Miami Grand Prix,RUS,5.0,3.0,7.0,,,0,1,0,7.3,5.3,0.0598290598290598,0.1282051282051282,0.0085470085470085,117,1,0,0,0.020869565217391303,0.07217391304347825,0.034574468085106384,94,0.9703571428571429,0.4092857142857143,0.6804464285714286,112,,,0
MGP25,Miami Grand Prix,SAI,6.0,8.0,4.0,,,0,0,0,7.0,7.1,0.0256410256410256,0.1538461538461538,0.0427350427350427,117,1,0,0,0.013999999999999999,0.012,0.013333333333333332,21,0.023333333333333334,0.4066666666666666,0.15833333333333333,12,,,0
MGP25,Miami Grand Prix,STR,19.0,16.0,20.0,,,0,0,0,12.3,15.0,0.0,0.0258620689655172,0.0086206896551724,116,1,0,0,0.01,0.01,0.01,4,0.02,0.02,0.02,1,,,0
MGP25,Miami Grand Prix,TSU,10.0,10.0,8.0,,,0,0,0,11.1,10.1,0.0126582278481012,0.0379746835443038,0.0,79,1,0,0,0.01,0.01,0.01,6,0.04,0.08,0.06,5,,,0
MGP25,Miami Grand Prix,VER,1.0,5.0,3.0,,,0,0,1,4.0,2.6,0.2478632478632478,0.5726495726495726,0.3504273504273504,117,1,0,0,0.08861344537815126,0.26903361344537813,0.2882161594963274,953,0.08931818181818181,0.604090909090909,0.4889204545454545,176,,,0
ERGP25,Emilia Romagna Grand Prix,ALB,7.0,3.0,8.0,9.0,9.0,0,1,0,10.6,11.2,0.0,0.1041666666666666,0.0104166666666666,96,0,0,0,0.01,0.01,0.01,3,0.1,0.11,0.10666666666666666,6,,,0
ERGP25,Emilia Romagna Grand Prix,ALO,6.0,11.0,14.0,14.0,11.0,0,0,0,12.2,13.7,0.025,0.1625,0.0,80,0,0,0,0.01,0.01,0.01,6,0.01,0.05,0.03375,8,,,0
ERGP25,Emilia Romagna Grand Prix,ANT,13.0,18.0,13.0,18.0,4.0,0,0,0,7.5,7.333333333333333,0.1666666666666666,0.1666666666666666,0.0,6,0,0,0,0.125625,0.0225,0.04805970149253731,67,0.075,0.2125,0.14421052631578946,19,,,0
ERGP25,Emilia Romagna Grand Prix,BEA,14.0,8.0,18.0,12.0,12.0,0,0,0,14.0,15.5,0.0,0.0,0.0,10,0,0,0,0.01,0.01,0.01,1,,,,0,,,0
ERGP25,Emilia Romagna Grand Prix,BOR,16.0,19.0,9.0,16.0,16.0,0,0,0,14.166666666666666,17.0,0.0,0.0,0.0,6,0,0,0,,,,0,,,,0,,,0
ERGP25,Emilia Romagna Grand Prix,COL,15.0,13.0,17.0,13.0,18.0,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,,,,0,,,,0,,,0
ERGP25,Emilia Romagna Grand Prix,GAS,9.0,14.0,6.0,3.0,15.0,0,0,0,12.4,11.5,0.0254237288135593,0.0677966101694915,0.0,118,0,0,0,0.01,0.01,0.01,4,,,,0,,,0
ERGP25,Emilia Romagna Grand Prix,HAD,10.0,7.0,19.0,7.0,7.0,0,0,0,9.8,10.333333333333334,0.0,0.0,0.0,8,0,0,0,0.01,0.01,0.01,1,,,,0,,,0
ERGP25,Emilia Romagna Grand Prix,HAM,12.0,2.0,5.0,11.0,10.0,0,1,0,6.7,9.2,0.2222222222222222,0.5128205128205128,0.2051282051282051,117,0,0,0,0.013999999999999999,0.021,0.033414634146341465,41,0.115,0.095,0.08222222222222221,9,,,0
ERGP25,Emilia Romagna Grand Prix,HUL,18.0,15.0,10.0,19.0,19.0,0,0,0,15.1,13.5,0.0,0.0,0.0,62,0,0,0,,,,0,,,,0,,,0
ERGP25,Emilia Romagna Grand Prix,LAW,17.0,16.0,15.0,15.0,14.0,0,0,0,12.7,14.8,0.0,0.0714285714285714,0.0,14,0,0,0,,,,0,,,,0,,,0
ERGP25,Emilia Romagna Grand Prix,LEC,11.0,6.0,12.0,6.0,5.0,0,0,0,6.9,4.6,0.0762711864406779,0.2288135593220339,0.1864406779661017,118,0,0,0,0.0175,0.030625,0.03953846153846154,65,0.0325,0.20875,0.1315625,32,,,0
ERGP25,Emilia Romagna Grand Prix,NOR,4.0,4.0,2.0,2.0,1.0,0,0,0,3.8,3.5,0.0762711864406779,0.1779661016949152,0.0338983050847457,118,0,0,0,0.12678571428571428,0.2617857142857143,0.1437797619047619,336,0.92,0.73,0.7595238095238095,21,,,0
ERGP25,Emilia Romagna Grand Prix,OCO,19.0,20.0,20.0,20.0,20.0,0,0,0,13.6,13.8,0.0,0.0,0.0,97,0,0,0,,,,0,,,,0,,,0
ERGP25,Emilia Romagna Grand Prix,PIA,1.0,5.0,1.0,1.0,2.0,0,0,1,4.1,2.6,0.1111111111111111,0.2222222222222222,0.0555555555555555,36,0,0,0,0.057435897435897436,0.3780769230769231,0.38102073365231265,627,0.9440000000000001,0.7909999999999999,0.8788372093023256,43,,,0
ERGP25,Emilia Romagna Grand Prix,RUS,3.0,9.0,4.0,4.0,8.0,0,0,0,7.1,4.9,0.059322033898305,0.135593220338983,0.0084745762711864,118,0,0,0,0.04,0.052941176470588235,0.042608695652173914,69,0.2076470588235294,0.48764705882352943,0.38071428571428567,70,,,0
ERGP25,Emilia Romagna Grand Prix,SAI,5.0,10.0,3.0,10.0,6.0,0,0,0,7.5,7.3,0.0254237288135593,0.1525423728813559,0.0423728813559322,118,0,0,0,0.01,0.01,0.01,7,0.06,0.09,0.24,6,,,0
ERGP25,Emilia Romagna Grand Prix,STR,8.0,17.0,11.0,17.0,13.0,0,0,0,12.7,15.3,0.0,0.0256410256410256,0.0085470085470085,117,0,0,0,0.01,0.01,0.01,1,0.02,0.02,0.02,1,,,0
ERGP25,Emilia Romagna Grand Prix,TSU,,12.0,16.0,8.0,17.0,0,0,0,11.0,10.1,0.0125,0.0375,0.0,80,0,0,0,0.01,0.01,0.01,2,0.01,0.02,0.015,2,,,0
ERGP25,Emilia Romagna Grand Prix,VER,2.0,1.0,7.0,5.0,3.0,1,1,0,4.4,2.6,0.2457627118644068,0.5677966101694916,0.3559322033898305,118,0,0,0,0.8955263157894737,0.19875,0.5154754098360655,610,0.8592307692307692,0.5346153846153846,0.6730909090909091,55,,,0
MCGP25,Monaco Grand Prix,ALB,6.0,9.0,4.0,8.0,6.0,0,0,0,9.7,10.5,0.0,0.1134020618556701,0.0103092783505154,97,1,0,0,0.011428571428571429,0.010714285714285714,0.010517241379310345,58,0.14,0.14,0.14,1,,,0
MCGP25,Monaco Grand Prix,ALO,8.0,18.0,10.0,7.0,12.0,0,0,0,13.2,14.0,0.0246913580246913,0.1604938271604938,0.0,81,1,0,0,0.01,0.01,0.01,9,0.09,0.09,0.09,3,,,0
MCGP25,Monaco Grand Prix,ANT,15.0,3.0,11.0,9.0,10.0,0,1,0,9.0,8.142857142857142,0.1428571428571428,0.1428571428571428,0.0,7,1,0,0,0.014285714285714285,0.012857142857142859,0.017,30,0.01,0.14,0.075,2,,,0
MCGP25,Monaco Grand Prix,BEA,17.0,10.0,15.0,15.0,16.0,0,0,0,13.25,15.285714285714286,0.0,0.0,0.0,11,1,0,0,0.01,0.01,0.01,2,,,,0,,,0
MCGP25,Monaco Grand Prix,BOR,16.0,12.0,18.0,14.0,19.0,0,0,0,14.857142857142858,16.857142857142858,0.0,0.0,0.0,7,1,0,0,0.01,0.01,0.01,2,0.01,0.01,0.01,1,,,0
MCGP25,Monaco Grand Prix,COL,20.0,16.0,19.0,20.0,20.0,0,0,0,13.0,15.0,0.0,0.0,0.0,1,1,0,0,,,,0,,,,0,,,0
MCGP25,Monaco Grand Prix,GAS,18.0,20.0,8.0,17.0,14.0,0,0,0,12.2,10.9,0.0252100840336134,0.0672268907563025,0.0,119,1,0,0,0.01,0.01,0.01,1,0.01,0.01,0.01,2,,,0
MCGP25,Monaco Grand Prix,HAD,7.0,19.0,13.0,6.0,17.0,0,0,0,9.333333333333334,10.285714285714286,0.0,0.0,0.0,9,1,0,0,0.05666666666666667,0.01,0.040769230769230766,13,0.04,0.01,0.03666666666666667,3,,,0
MCGP25,Monaco Grand Prix,HAM,4.0,7.0,9.0,3.0,5.0,0,0,0,5.5,8.6,0.2203389830508474,0.5169491525423728,0.2033898305084746,118,1,0,0,0.034583333333333334,0.027083333333333334,0.0409375,192,0.09,0.14666666666666667,0.16285714285714284,14,,,0
MCGP25,Monaco Grand Prix,HUL,14.0,15.0,12.0,16.0,13.0,0,0,0,15.5,14.4,0.0,0.0,0.0,63,1,0,0,0.01,0.01,0.01,1,0.01,0.01,0.01,1,,,0
MCGP25,Monaco Grand Prix,LAW,10.0,17.0,17.0,5.0,7.0,0,0,0,13.5,15.3,0.0,0.0666666666666666,0.0,15,1,0,0,0.01,0.01,0.01,2,,,,0,,,0
MCGP25,Monaco Grand Prix,LEC,2.0,6.0,1.0,1.0,1.0,0,0,0,6.9,5.1,0.0756302521008403,0.226890756302521,0.1848739495798319,119,1,0,0,0.19131386861313868,0.09496350364963504,0.17916515426497276,551,0.8026666666666666,0.32466666666666666,0.6067741935483871,62,,,0
MCGP25,Monaco Grand Prix,NOR,1.0,1.0,3.0,4.0,3.0,1,1,1,3.8,3.5,0.0756302521008403,0.1764705882352941,0.0336134453781512,119,1,0,0,0.9019298245614036,0.24228070175438596,0.5725054466230937,459,0.85,0.69,0.7810526315789474,19,,,0
MCGP25,Monaco Grand Prix,OCO,9.0,14.0,16.0,19.0,18.0,0,0,0,14.3,14.4,0.0,0.0,0.0,98,1,0,0,0.01,0.01,0.01,1,0.01,0.01,0.01,1,,,0
MCGP25,Monaco Grand Prix,PIA,3.0,4.0,5.0,2.0,4.0,0,0,0,3.7,2.2,0.1081081081081081,0.2162162162162162,0.081081081081081,37,1,0,0,0.09885714285714287,0.33271428571428574,0.21597864768683273,281,0.8088888888888889,0.7433333333333333,0.7510526315789474,38,,,0
MCGP25,Monaco Grand Prix,RUS,13.0,2.0,6.0,12.0,11.0,0,1,0,6.9,4.4,0.0588235294117647,0.134453781512605,0.0084033613445378,119,1,0,0,0.0125,0.03875,0.026000000000000002,35,0.07461538461538461,0.47692307692307695,0.2784905660377358,53,,,0
MCGP25,Monaco Grand Prix,SAI,11.0,5.0,7.0,13.0,8.0,0,0,0,8.3,7.1,0.0252100840336134,0.1512605042016806,0.042016806722689,119,1,0,0,0.01,0.010714285714285714,0.010175438596491228,57,,,,0,,,0
MCGP25,Monaco Grand Prix,STR,19.0,11.0,20.0,18.0,15.0,0,0,0,13.6,15.0,0.0,0.0254237288135593,0.0084745762711864,118,1,0,0,0.01,0.01,0.01,1,0.01,0.01,0.01,1,,,0
MCGP25,Monaco Grand Prix,TSU,12.0,13.0,14.0,11.0,9.0,0,0,0,10.8,10.1,0.0123456790123456,0.037037037037037,0.0,81,1,0,0,0.02,0.01,0.012,5,0.035,0.07,0.060909090909090906,11,,,0
MCGP25,Monaco Grand Prix,VER,5.0,8.0,2.0,10.0,2.0,0,0,0,4.3,2.7,0.2521008403361344,0.5714285714285714,0.3529411764705882,119,1,0,0,0.07770491803278688,0.2268032786885246,0.15353061224489795,490,0.4988888888888889,0.5722222222222222,0.504054054054054,37,,,0
SAGP25,Spanish Grand Prix,ALB,11.0,19.0,,16.0,19.0,0,0,0,10.4,9.7,0.0,0.1122448979591836,0.010204081632653,98,0,1,1,0.01,0.01,0.01,3,,,,0,,,0
SAGP25,Spanish Grand Prix,ALO,10.0,11.0,13.0,7.0,8.0,0,0,0,13.9,13.3,0.024390243902439,0.1585365853658536,0.0,82,0,1,1,0.01,0.01,0.01,5,,,,0,,,0
SAGP25,Spanish Grand Prix,ANT,6.0,12.0,18.0,6.0,7.0,0,0,0,8.25,9.0,0.125,0.25,0.0,8,0,1,1,0.06,0.01,0.022000000000000002,5,0.042,0.096,0.062,20,,,0
SAGP25,Spanish Grand Prix,BEA,15.0,16.0,7.0,19.0,20.0,0,0,0,12.88888888888889,15.5,0.0,0.0,0.0,12,0,1,1,0.01,0.01,0.01,2,,,,0,,,0
SAGP25,Spanish Grand Prix,BOR,12.0,13.0,16.0,17.0,11.0,0,0,0,14.5,16.75,0.0,0.0,0.0,8,0,1,1,0.01,0.01,0.01,4,,,,0,,,0
SAGP25,Spanish Grand Prix,COL,19.0,14.0,20.0,20.0,17.0,0,0,0,14.5,17.5,0.0,0.0,0.0,2,0,1,1,,,,0,,,,0,,,0
SAGP25,Spanish Grand Prix,GAS,8.0,9.0,10.0,8.0,16.0,0,0,0,13.7,11.9,0.025,0.0666666666666666,0.0,120,0,1,1,0.01,0.01,0.015714285714285715,7,,,,0,,,0
SAGP25,Spanish Grand Prix,HAD,9.0,8.0,8.0,9.0,6.0,0,0,0,10.714285714285714,9.875,0.0,0.0,0.0,10,0,1,1,0.01,0.01,0.01,2,,,,0,,,0
SAGP25,Spanish Grand Prix,HAM,5.0,7.0,3.0,11.0,9.0,0,0,0,5.5,8.3,0.2184873949579832,0.5126050420168067,0.2016806722689075,119,0,1,1,0.0125,0.0325,0.02,32,0.047142857142857146,0.1442857142857143,0.07466666666666667,30,,,0
SAGP25,Spanish Grand Prix,HIR,,,17.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,2,0,1,1,,,,0,,,,0,,,0
SAGP25,Spanish Grand Prix,HUL,16.0,6.0,14.0,12.0,12.0,0,0,0,15.7,14.8,0.0,0.0,0.0,64,0,1,1,0.01,0.01,0.01,2,,,,0,,,0
SAGP25,Spanish Grand Prix,LAW,13.0,18.0,6.0,10.0,10.0,0,0,0,13.7,15.1,0.0,0.0625,0.0,16,0,1,1,0.01,0.01,0.01,3,,,,0,,,0
SAGP25,Spanish Grand Prix,LEC,7.0,5.0,4.0,5.0,3.0,0,0,0,6.9,5.1,0.075,0.225,0.1833333333333333,120,0,1,1,0.03761904761904762,0.05666666666666667,0.033255813953488374,86,0.7013513513513513,0.20972972972972972,0.42576158940397346,151,,,0
SAGP25,Spanish Grand Prix,MAR,,,19.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,1,0,1,1,,,,0,,,,0,,,0
SAGP25,Spanish Grand Prix,NOR,2.0,2.0,1.0,4.0,2.0,0,1,0,3.4,3.1,0.0833333333333333,0.1833333333333333,0.0416666666666666,120,0,1,1,0.06258620689655173,0.3931034482758621,0.14726495726495725,234,0.135,0.5823529411764706,0.3486861313868613,137,,,0
SAGP25,Spanish Grand Prix,OCO,17.0,15.0,,18.0,18.0,0,0,0,14.2,14.0,0.0,0.0,0.0,99,0,1,1,0.01,0.01,0.01,3,,,,0,,,0
SAGP25,Spanish Grand Prix,PIA,1.0,1.0,5.0,1.0,1.0,1,1,1,4.0,1.9,0.1052631578947368,0.2105263157894736,0.0789473684210526,38,0,1,1,0.8875968992248062,0.4916279069767442,0.6153949903660887,519,0.9663636363636364,0.8309090909090909,0.8571739130434782,46,,,0
SAGP25,Spanish Grand Prix,RUS,3.0,4.0,11.0,2.0,4.0,0,0,0,5.8,4.8,0.0583333333333333,0.1416666666666666,0.0083333333333333,120,0,1,1,0.05361111111111111,0.08638888888888889,0.06816326530612245,147,0.329375,0.4946875,0.46746153846153843,130,,,0
SAGP25,Spanish Grand Prix,SAI,18.0,17.0,15.0,14.0,13.0,0,0,0,7.8,7.9,0.025,0.15,0.0416666666666666,120,0,1,1,0.01,0.01,0.01,4,0.045,0.04,0.03272727272727273,11,,,0
SAGP25,Spanish Grand Prix,STR,14.0,,12.0,15.0,15.0,0,0,0,13.8,15.7,0.0,0.0252100840336134,0.0084033613445378,119,0,1,1,0.01,0.01,0.01,4,,,,0,,,0
SAGP25,Spanish Grand Prix,TSU,20.0,10.0,9.0,13.0,14.0,0,0,0,10.1,9.4,0.0121951219512195,0.0365853658536585,0.0,82,0,1,1,0.01,0.01,0.01,3,0.01,0.07,0.0325,4,,,0
SAGP25,Spanish Grand Prix,VER,4.0,3.0,2.0,3.0,5.0,0,1,0,4.3,3.1,0.25,0.5666666666666667,0.35,120,0,1,1,0.22852631578947366,0.2855263157894737,0.33796320630749016,761,0.8060416666666668,0.6772916666666667,0.6941145833333333,192,,,0
CAGP25,Canadian Grand Prix,ALB,10.0,18.0,2.0,4.0,10.0,0,0,0,10.8,9.3,0.0,0.1111111111111111,0.0101010101010101,99,0,0,0,0.01,0.04,0.017333333333333333,15,0.01,0.1,0.05428571428571429,7,,,0
CAGP25,Canadian Grand Prix,ALO,6.0,12.0,12.0,5.0,6.0,0,0,0,14.8,12.3,0.0240963855421686,0.1566265060240964,0.0,83,0,0,0,0.01,0.03333333333333333,0.01583333333333333,12,0.07,0.045,0.0575,8,,,0
CAGP25,Canadian Grand Prix,ANT,4.0,7.0,13.0,3.0,7.0,0,0,0,8.666666666666666,8.666666666666666,0.1111111111111111,0.2222222222222222,0.0,9,0,0,0,0.07277777777777777,0.02388888888888889,0.05226666666666666,75,0.9871428571428571,0.15857142857142859,0.53,31,,,0
CAGP25,Canadian Grand Prix,BEA,14.0,15.0,17.0,16.0,15.0,0,0,0,13.2,15.444444444444445,0.0,0.0,0.0,13,0,0,0,0.01,0.01,0.01,2,,,,0,,,0
CAGP25,Canadian Grand Prix,BOR,16.0,16.0,16.0,13.0,19.0,0,0,0,14.333333333333334,16.22222222222222,0.0,0.0,0.0,9,0,0,0,0.01,0.01,0.01,2,,,,0,,,0
CAGP25,Canadian Grand Prix,COL,12.0,17.0,19.0,18.0,17.0,0,0,0,14.333333333333334,18.0,0.0,0.0,0.0,3,0,0,0,0.01,0.01,0.01,4,,,,0,,,0
CAGP25,Canadian Grand Prix,GAS,20.0,11.0,9.0,12.0,12.0,0,0,0,12.9,11.3,0.024793388429752,0.0661157024793388,0.0,121,0,0,0,0.01,0.01,0.01,2,,,,0,,,0
CAGP25,Canadian Grand Prix,HAD,9.0,19.0,6.0,11.0,11.0,0,0,0,10.375,9.77777777777778,0.0,0.0,0.0,11,0,0,0,0.01,0.01,0.01,1,,,,0,,,0
CAGP25,Canadian Grand Prix,HAM,5.0,9.0,5.0,8.0,4.0,0,0,0,5.4,8.0,0.2166666666666666,0.5083333333333333,0.2,120,0,0,0,0.06,0.03333333333333333,0.031400000000000004,50,0.1425,0.14125,0.155,34,,,0
CAGP25,Canadian Grand Prix,HUL,13.0,14.0,20.0,14.0,18.0,0,0,0,14.9,15.5,0.0,0.0,0.0,65,0,0,0,0.01,0.01,0.01,1,,,,0,,,0
CAGP25,Canadian Grand Prix,LAW,19.0,20.0,8.0,10.0,13.0,0,0,0,14.0,15.4,0.0,0.0588235294117647,0.0,17,0,0,0,0.01,0.01,0.01,2,,,,0,,,0
CAGP25,Canadian Grand Prix,LEC,8.0,4.0,10.0,,2.0,0,0,0,6.9,5.4,0.0743801652892562,0.2231404958677686,0.1818181818181818,121,0,0,0,0.018333333333333333,0.05,0.03411764705882353,51,0.06333333333333332,0.2866666666666667,0.18928571428571428,14,,,0
CAGP25,Canadian Grand Prix,NOR,7.0,2.0,7.0,2.0,1.0,0,1,0,3.0,3.0,0.0826446280991735,0.1900826446280991,0.0413223140495867,121,0,0,0,0.07218181818181818,0.31327272727272726,0.1638914027149321,221,0.33375,0.70125,0.5533333333333333,33,,,0
CAGP25,Canadian Grand Prix,OCO,15.0,8.0,18.0,17.0,16.0,0,0,0,14.1,14.5,0.0,0.0,0.0,100,0,0,0,0.01,0.01,0.01,1,,,,0,,,0
CAGP25,Canadian Grand Prix,PIA,3.0,3.0,14.0,6.0,9.0,0,1,0,3.7,1.8,0.1282051282051282,0.2307692307692307,0.1025641025641025,39,0,0,0,0.11896103896103898,0.39506493506493506,0.31385113268608417,309,0.5971428571428572,0.7685714285714286,0.745,30,,,0
CAGP25,Canadian Grand Prix,RUS,1.0,1.0,4.0,1.0,3.0,1,1,1,6.1,4.5,0.0578512396694214,0.140495867768595,0.0082644628099173,121,0,0,0,0.9314893617021276,0.1981914893617021,0.5161741424802111,379,0.769,0.447,0.5964285714285714,42,,,0
CAGP25,Canadian Grand Prix,SAI,17.0,6.0,3.0,7.0,8.0,0,0,0,9.1,9.2,0.024793388429752,0.1487603305785124,0.0413223140495867,121,0,0,0,0.01,0.05,0.025,6,,,,0,,,0
CAGP25,Canadian Grand Prix,STR,18.0,10.0,15.0,19.0,14.0,0,0,0,13.8,15.8,0.0,0.025,0.0083333333333333,120,0,0,0,0.01,0.01,0.01,2,,,,0,,,0
CAGP25,Canadian Grand Prix,TSU,11.0,13.0,11.0,15.0,20.0,0,0,0,10.1,10.3,0.0120481927710843,0.036144578313253,0.0,83,0,0,0,0.01,0.01,0.01,1,,,,0,,,0
CAGP25,Canadian Grand Prix,VER,2.0,5.0,1.0,9.0,5.0,0,0,0,3.7,3.4,0.2479338842975206,0.5702479338842975,0.3471074380165289,121,0,0,0,0.11940740740740742,0.2982222222222222,0.30983333333333335,540,0.98,0.6316666666666666,0.7669230769230769,26,,,0
AUGP25,Austrian Grand Prix,ALB,13.0,17.0,7.0,16.0,14.0,0,0,0,11.2,9.3,0.0,0.11,0.01,100,0,1,1,0.01,0.01,0.01,1,,,,0,,,0
AUGP25,Austrian Grand Prix,ALO,12.0,12.0,14.0,9.0,12.0,0,0,0,14.4,11.3,0.0238095238095238,0.1547619047619047,0.0,84,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,ANT,10.0,,11.0,11.0,7.0,0,0,0,8.5,8.2,0.1,0.2,0.0,10,0,1,1,0.01,0.04,0.01894736842105263,19,0.01,0.13,0.08666666666666666,3,,,0
AUGP25,Austrian Grand Prix,BEA,14.0,13.0,20.0,18.0,17.0,0,0,0,14.2,15.3,0.0,0.0,0.0,14,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,BEG,,,18.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,2,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,BOR,7.0,6.0,6.0,8.0,10.0,0,0,0,14.5,16.2,0.0,0.0,0.0,10,0,1,1,,,,0,0.18,0.18,0.18,1,,,0
AUGP25,Austrian Grand Prix,COL,15.0,10.0,16.0,20.0,19.0,0,0,0,15.0,16.5,0.0,0.0,0.0,4,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,DUN,,,4.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,GAS,8.0,15.0,5.0,14.0,16.0,0,0,0,12.3,12.4,0.0245901639344262,0.0655737704918032,0.0,122,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,HAD,11.0,16.0,10.0,13.0,20.0,0,0,0,11.333333333333334,9.7,0.0,0.0,0.0,12,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,HAM,4.0,3.0,9.0,10.0,5.0,0,1,0,6.2,7.8,0.2148760330578512,0.5041322314049587,0.1983471074380165,121,0,1,1,0.05,0.0175,0.02345679012345679,81,0.35,0.134,0.22047619047619046,21,,,0
AUGP25,Austrian Grand Prix,HUL,20.0,8.0,12.0,19.0,13.0,0,0,0,14.3,15.6,0.0,0.0,0.0,66,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,LAW,9.0,14.0,15.0,12.0,11.0,0,0,0,14.4,15.5,0.0,0.0555555555555555,0.0,18,0,1,1,0.01,0.01,0.01,5,0.06,0.06,0.06,1,,,0
AUGP25,Austrian Grand Prix,LEC,2.0,4.0,,5.0,4.0,0,0,0,6.7,6.1,0.0737704918032786,0.221311475409836,0.180327868852459,122,0,1,1,0.04490196078431372,0.02235294117647059,0.0564390243902439,205,0.8546153846153847,0.2884615384615385,0.5744444444444444,54,,,0
AUGP25,Austrian Grand Prix,NOR,1.0,2.0,,1.0,1.0,0,1,1,2.2,3.3,0.081967213114754,0.1967213114754098,0.040983606557377,122,0,1,1,0.9103496503496504,0.38566433566433567,0.669895652173913,575,0.924,0.722,0.8215,20,,,0
AUGP25,Austrian Grand Prix,OCO,17.0,9.0,19.0,15.0,18.0,0,0,0,13.3,14.9,0.0,0.0,0.0,101,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,PIA,3.0,1.0,3.0,2.0,2.0,1,1,0,2.9,1.9,0.125,0.25,0.1,40,0,1,1,0.11743119266055047,0.25137614678899084,0.23714611872146119,438,0.7714285714285714,0.7685714285714286,0.7893333333333333,30,,,0
AUGP25,Austrian Grand Prix,RUS,5.0,7.0,1.0,6.0,6.0,0,0,0,5.5,4.1,0.0655737704918032,0.1475409836065573,0.0163934426229508,122,0,1,1,0.022857142857142857,0.07714285714285714,0.037096774193548385,31,0.3483333333333334,0.49166666666666664,0.38875,24,,,0
AUGP25,Austrian Grand Prix,SAI,19.0,,8.0,17.0,15.0,0,0,0,9.0,10.6,0.0245901639344262,0.1475409836065573,0.040983606557377,122,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,STR,16.0,5.0,13.0,4.0,8.0,0,0,0,13.8,16.2,0.0,0.024793388429752,0.0082644628099173,121,0,1,1,,,,0,,,,0,,,0
AUGP25,Austrian Grand Prix,TSU,18.0,11.0,17.0,7.0,9.0,0,0,0,10.3,10.7,0.0119047619047619,0.0357142857142857,0.0,84,0,1,1,0.01,0.01,0.01,1,,,,0,,,0
AUGP25,Austrian Grand Prix,VER,6.0,,2.0,3.0,3.0,0,0,0,4.0,3.0,0.2459016393442623,0.5655737704918032,0.3442622950819672,122,0,1,1,0.05477272727272728,0.19227272727272726,0.08965909090909091,176,0.294,0.6793333333333333,0.46476190476190476,63,,,0
BRGP25,British Grand Prix,ALB,14.0,4.0,7.0,11.0,7.0,0,0,0,12.1,10.0,0.0,0.1089108910891089,0.0099009900990099,101,0,0,0,0.01,0.01,0.01,12,0.06,0.05,0.055,2,,,0
BRGP25,British Grand Prix,ALO,9.0,6.0,11.0,12.0,17.0,0,0,0,13.9,11.3,0.0235294117647058,0.1529411764705882,0.0,85,0,0,0,0.01,0.015,0.010909090909090908,11,0.06,0.06,0.05666666666666667,3,,,0
BRGP25,British Grand Prix,ANT,7.0,16.0,9.0,6.0,14.0,0,0,0,8.5,7.6,0.0909090909090909,0.1818181818181818,0.0,11,0,0,0,0.012,0.013999999999999999,0.013000000000000001,20,0.06,0.325,0.11,11,,,0
BRGP25,British Grand Prix,ARO,,,17.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,,,,0,,,,0,,,0
BRGP25,British Grand Prix,BEA,8.0,13.0,18.0,19.0,6.0,0,0,0,13.9,15.6,0.0,0.0,0.0,15,0,0,0,0.01,0.01,0.01,3,,,,0,,,0
