round,event_code,race_name,market_type,driver,grid_pos,finish_pos,outcome,yes_vwap,no_vwap,volume,n_trades,qual_end_utc,race_start_utc,fp1_pos,fp2_pos,fp3_pos,qual_pos,avg_race_pos,avg_qual_pos,win_rate,podium_rate,pole_rate,consistency,recent_form,n_races,track_type_street,track_type_permanent,track_speed_high,track_speed_low,track_overtaking_high,track_overtaking_low,track_length_km,track_corners,base_rate,edge_base,qual_gap_to_p1,is_front_row,is_midfield,is_backmarker,fp1_to_qual_gain,fp2_to_qual_gain,fp3_to_qual_gain,is_street,is_winner_market,is_podium_market,kalshi_implied,kalshi_overconfidence,log_volume,log_n_trades,ml_LogReg_winner,ml_GBM_winner,ml_RF_winner,ml_LogReg_podium,ml_GBM_podium,ml_RF_podium
10,CAGP25,Canada,RACE,RUS,1,1,1,0.2461,0.7539,5864.0,94,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,4.0,1.0,3.0,1.0,6.1,4.5,0.0578512396694214,0.140495867768595,0.0082644628099173,3.047950130825634,5.4,121,0,1,0,0,0,0,5.0,16,0.25,0.0038999999999999,0,1,0,0,3.0,0.0,2.0,0,1,0,0.2461,-0.0038999999999999,8.676757761087575,4.553876891600541,0.1502382895605233,0.12192300388137302,0.11605674143786789,,,
10,CAGP25,Canada,RACE,VER,2,2,0,0.4022,0.5978,19731.0,249,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,1.0,9.0,5.0,2.0,3.7,3.4,0.2479338842975206,0.5702479338842975,0.3471074380165289,1.8466185312619388,4.2,121,0,1,0,0,0,0,5.0,16,0.2364,-0.1658,1,1,0,0,-1.0,7.0,3.0,0,1,0,0.4022,0.1658,9.88999696235363,5.521460917862246,0.21266455279708432,0.21248352878174184,0.24477400218635043,,,
10,CAGP25,Canada,RACE,ANT,4,3,0,0.0204,0.9796,2197.0,34,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,13.0,3.0,7.0,4.0,8.666666666666666,8.666666666666666,0.1111111111111111,0.2222222222222222,0.0,4.876246279442598,9.4,9,0,1,0,0,0,0,5.0,16,0.1111,0.0907,3,0,1,0,9.0,-1.0,3.0,0,1,0,0.0204,-0.0907,7.6953031349635665,3.555348061489413,0.0246967699052682,0.007529744467782791,0.038169350344394636,,,
10,CAGP25,Canada,RACE,PIA,3,4,0,0.3668,0.6332,3713.0,116,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,14.0,6.0,9.0,3.0,3.7,1.8,0.1282051282051282,0.2307692307692307,0.1025641025641025,2.7586228448267445,3.0,39,0,1,0,0,0,0,5.0,16,0.1132,-0.2536,2,1,0,0,11.0,3.0,6.0,0,1,0,0.3668,0.2536,8.219864741912652,4.762173934797756,0.07979985159147977,0.017106550158183745,0.13995328304813495,,,
10,CAGP25,Canada,RACE,NOR,7,18,0,0.0858,0.9142,2749.0,81,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,7.0,2.0,1.0,7.0,3.0,3.0,0.0826446280991735,0.1900826446280991,0.0413223140495867,2.683281572999748,1.8,121,0,1,0,0,0,0,5.0,16,0.0288,-0.057,6,0,1,0,0.0,-5.0,-6.0,0,1,0,0.0858,0.057,7.919356190660617,4.406719247264253,0.14647162120145552,0.014235335196879364,0.11724433410421213,,,
10,CAGP25,Canada,RACEPODIUM,VER,2,2,1,0.7277,0.2723,362.0,8,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,1.0,9.0,5.0,2.0,3.7,3.4,0.2479338842975206,0.5702479338842975,0.3471074380165289,1.8466185312619388,4.2,121,0,1,0,0,0,0,5.0,16,0.5455,-0.1822,1,1,0,0,-1.0,7.0,3.0,0,0,1,0.7277,0.1822,5.8944028342648505,2.19722457733622,,,,0.5672887711407435,0.5850943031861888,0.6097298450707992
10,CAGP25,Canada,RACEPODIUM,HAM,5,6,0,0.1539,0.8461,832.0,12,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,5.0,8.0,4.0,5.0,5.4,8.0,0.2166666666666666,0.5083333333333333,0.2,2.764054992217051,6.0,120,0,1,0,0,0,0,5.0,16,0.2037,0.0497999999999999,4,0,1,0,0.0,3.0,-1.0,0,0,1,0.1539,-0.0497999999999999,6.725033642166843,2.5649493574615367,,,,0.30836111503433317,0.2698512963398476,0.31764077522250167
10,CAGP25,Canada,RACEPODIUM,PIA,3,4,0,0.7981,0.2019,844.0,22,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,14.0,6.0,9.0,3.0,3.7,1.8,0.1282051282051282,0.2307692307692307,0.1025641025641025,2.7586228448267445,3.0,39,0,1,0,0,0,0,5.0,16,0.4057,-0.3924,2,1,0,0,11.0,3.0,6.0,0,0,1,0.7981,0.3924,6.739336627357174,3.1354942159291497,,,,0.30077874341775107,0.5206851844618876,0.4002288942543239
10,CAGP25,Canada,RACEPODIUM,LEC,8,5,0,0.094,0.906,317.0,6,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,10.0,,2.0,8.0,6.9,5.4,0.0743801652892562,0.2231404958677686,0.1818181818181818,3.6180105030251086,4.6,121,0,1,0,0,0,0,5.0,16,0.0721,-0.0219,7,0,1,0,2.0,,-6.0,0,0,1,0.094,0.0219,5.762051382780177,1.9459101490553128,,,,,,
10,CAGP25,Canada,RACEPODIUM,ALO,6,7,0,0.0598,0.9402,579.0,7,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,12.0,5.0,6.0,6.0,14.8,12.3,0.0240963855421686,0.1566265060240964,0.0,3.340658617698013,13.2,83,0,1,0,0,0,0,5.0,16,0.2358,0.176,5,0,1,0,6.0,-1.0,0.0,0,0,1,0.0598,-0.176,6.363028103540465,2.079441541679836,,,,0.04422749392681901,0.02008225405862766,0.040486172311002114
10,CAGP25,Canada,RACEPODIUM,NOR,7,18,0,0.5692,0.4308,780.0,17,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,7.0,2.0,1.0,7.0,3.0,3.0,0.0826446280991735,0.1900826446280991,0.0413223140495867,2.683281572999748,1.8,121,0,1,0,0,0,0,5.0,16,0.125,-0.4442,6,0,1,0,0.0,-5.0,-6.0,0,0,1,0.5692,0.4442,6.660575149839686,2.8903717578961645,,,,0.49360233066419296,0.06702490639562562,0.3307026911478678
10,CAGP25,Canada,RACEPODIUM,ALB,10,20,0,0.0402,0.9598,127.0,4,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,2.0,4.0,10.0,10.0,10.8,9.3,0.0,0.1111111111111111,0.0101010101010101,4.874423042781577,10.6,99,0,1,0,0,0,0,5.0,16,0.0278,-0.0124,9,0,1,0,-8.0,-6.0,0.0,0,0,1,0.0402,0.0124,4.852030263919617,1.6094379124341005,,,,0.13793142161830516,0.12157416613545072,0.10557987109411351
10,CAGP25,Canada,RACEPODIUM,RUS,1,1,1,0.6395,0.3605,121.0,9,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,4.0,1.0,3.0,1.0,6.1,4.5,0.0578512396694214,0.140495867768595,0.0082644628099173,3.047950130825634,5.4,121,0,1,0,0,0,0,5.0,16,0.6481,0.0086,0,1,0,0,3.0,0.0,2.0,0,0,1,0.6395,-0.0086,4.804021044733257,2.302585092994046,,,,0.4543663349525882,0.3700025941840665,0.42489849996471263
10,CAGP25,Canada,RACEPODIUM,ANT,4,3,1,0.1484,0.8516,749.0,12,2025-06-14T21:20:00+00:00,2025-06-15T18:00:00+00:00,13.0,3.0,7.0,4.0,8.666666666666666,8.666666666666666,0.1111111111111111,0.2222222222222222,0.0,4.876246279442598,9.4,9,0,1,0,0,0,0,5.0,16,0.3704,0.222,3,0,1,0,9.0,-1.0,3.0,0,0,1,0.1484,-0.222,6.620073206530356,2.5649493574615367,,,,0.1122418251639517,0.12861762907481722,0.18765605648604872
11,AUGP25,Austria,RACE,LEC,2,3,0,0.0876,0.9124,5030.0,76,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,,5.0,4.0,2.0,6.7,6.1,0.0737704918032786,0.221311475409836,0.180327868852459,3.716180835212409,5.0,122,0,1,1,0,1,0,4.318,10,0.2364,0.1488,1,1,0,0,,3.0,2.0,0,1,0,0.0876,-0.1488,8.523374050491318,4.343805421853684,,,,,,
11,AUGP25,Austria,RACE,ANT,9,19,0,0.018,0.982,510.0,5,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,11.0,11.0,7.0,10.0,8.5,8.2,0.1,0.2,0.0,4.652956049652737,9.8,10,0,1,1,0,1,0,4.318,10,0.0,-0.018,8,0,1,0,2.0,2.0,-2.0,0,1,0,0.018,0.018,6.236369590203704,1.791759469228055,0.014570982105838183,0.004461794832851041,0.01457156756356946,,,
11,AUGP25,Austria,RACE,VER,7,18,0,0.0528,0.9472,11907.0,106,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,2.0,3.0,3.0,6.0,4.0,3.0,0.2459016393442623,0.5655737704918032,0.3442622950819672,1.7888543819998317,4.4,122,0,1,1,0,1,0,4.318,10,0.0288,-0.024,6,0,1,0,-5.0,-4.0,-4.0,0,1,0,0.0528,0.024,9.384965722135666,4.672828834461906,0.23174625407117944,0.4678803620451507,0.2520435582585745,,,
11,AUGP25,Austria,RACE,HAM,4,4,0,0.0175,0.9825,1954.0,49,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,9.0,10.0,5.0,4.0,6.2,7.8,0.2148760330578512,0.5041322314049587,0.1983471074380165,2.5219040425836985,6.4,121,0,1,1,0,1,0,4.318,10,0.1111,0.0936,3,0,1,0,5.0,6.0,1.0,0,1,0,0.0175,-0.0936,7.578145472419466,3.912023005428146,0.06360637690976004,0.0707797152716042,0.08705604896848503,,,
11,AUGP25,Austria,RACE,PIA,3,2,0,0.1821,0.8179,7112.0,84,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,3.0,2.0,2.0,3.0,2.9,1.9,0.125,0.25,0.1,1.3,3.0,40,0,1,1,0,1,0,4.318,10,0.1132,-0.0689,2,1,0,0,0.0,-1.0,-1.0,0,1,0,0.1821,0.0689,8.869679374733515,4.442651256490317,0.2755590314341225,0.38312275171628757,0.24537851819169965,,,
11,AUGP25,Austria,RACE,RUS,5,5,0,0.0243,0.9757,2506.0,14,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,1.0,6.0,6.0,5.0,5.5,4.1,0.0655737704918032,0.1475409836065573,0.0163934426229508,3.383784863137726,3.8,122,0,1,1,0,1,0,4.318,10,0.0833,0.059,4,0,1,0,-4.0,1.0,1.0,0,1,0,0.0243,-0.059,7.826842098158293,2.70805020110221,0.13757753073541154,0.3048097503189155,0.1357183128939426,,,
11,AUGP25,Austria,RACE,NOR,1,1,1,0.6847,0.3153,14788.0,138,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,,1.0,1.0,1.0,2.2,3.3,0.081967213114754,0.1967213114754098,0.040983606557377,1.32664991614216,2.0,122,0,1,1,0,1,0,4.318,10,0.25,-0.4347,0,1,0,0,,0.0,0.0,0,1,0,0.6847,0.4347,9.601638940166769,4.934473933130692,,,,,,
11,AUGP25,Austria,RACEPODIUM,HAM,4,4,0,0.1902,0.8098,792.0,15,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,9.0,10.0,5.0,4.0,6.2,7.8,0.2148760330578512,0.5041322314049587,0.1983471074380165,2.5219040425836985,6.4,121,0,1,1,0,1,0,4.318,10,0.3704,0.1802,3,0,1,0,5.0,6.0,1.0,0,0,1,0.1902,-0.1802,6.675823221634848,2.772588722239781,,,,0.23251562175826168,0.14938349213704144,0.25803589886485034
11,AUGP25,Austria,RACEPODIUM,NOR,1,1,1,0.8479,0.1521,43.0,7,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,,1.0,1.0,1.0,2.2,3.3,0.081967213114754,0.1967213114754098,0.040983606557377,1.32664991614216,2.0,122,0,1,1,0,1,0,4.318,10,0.6481,-0.1997999999999999,0,1,0,0,,0.0,0.0,0,0,1,0.8479,0.1997999999999999,3.784189633918261,2.079441541679836,,,,,,
11,AUGP25,Austria,RACEPODIUM,PIA,3,2,1,0.7753,0.2247,150.0,13,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,3.0,2.0,2.0,3.0,2.9,1.9,0.125,0.25,0.1,1.3,3.0,40,0,1,1,0,1,0,4.318,10,0.4057,-0.3696,2,1,0,0,0.0,-1.0,-1.0,0,0,1,0.7753,0.3696,5.017279836814924,2.639057329615259,,,,0.5957432175665459,0.5133222961349545,0.5501791502398973
11,AUGP25,Austria,RACEPODIUM,RUS,5,5,0,0.1918,0.8082,34.0,3,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,1.0,6.0,6.0,5.0,5.5,4.1,0.0655737704918032,0.1475409836065573,0.0163934426229508,3.383784863137726,3.8,122,0,1,1,0,1,0,4.318,10,0.2037,0.0118999999999999,4,0,1,0,-4.0,1.0,1.0,0,0,1,0.1918,-0.0118999999999999,3.555348061489413,1.3862943611198906,,,,0.4546351111888604,0.3962380002501192,0.35234116073900773
11,AUGP25,Austria,RACEPODIUM,VER,7,18,0,0.3963,0.6037,1190.0,27,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,2.0,3.0,3.0,6.0,4.0,3.0,0.2459016393442623,0.5655737704918032,0.3442622950819672,1.7888543819998317,4.4,122,0,1,1,0,1,0,4.318,10,0.125,-0.2713,6,0,1,0,-5.0,-4.0,-4.0,0,0,1,0.3963,0.2713,7.0825485693553,3.332204510175204,,,,0.5883450458672144,0.4311521822175472,0.5748073949579168
11,AUGP25,Austria,RACEPODIUM,LEC,2,3,1,0.5242,0.4758,2227.0,36,2025-06-28T15:20:00+00:00,2025-06-29T13:00:00+00:00,,5.0,4.0,2.0,6.7,6.1,0.0737704918032786,0.221311475409836,0.180327868852459,3.716180835212409,5.0,122,0,1,1,0,1,0,4.318,10,0.5455,0.0212999999999999,1,1,0,0,,3.0,2.0,0,0,1,0.5242,-0.0212999999999999,7.708859601047175,3.610917912644224,,,,,,
12,BRGP25,Great Britain,RACE,HAM,5,4,0,0.0805,0.9195,13044.0,262,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,1.0,3.0,11.0,5.0,5.8,7.4,0.2131147540983606,0.5081967213114754,0.1967213114754098,2.6758176320519307,5.6,122,0,1,0,0,0,0,5.0,16,0.0833,0.0027999999999999,4,0,1,0,-4.0,-2.0,6.0,0,1,0,0.0805,-0.0027999999999999,9.47616019757083,5.572154032177765,0.14796221187609282,0.5231027324055065,0.14563903280974555,,,
12,BRGP25,Great Britain,RACE,ALB,14,8,0,0.01,0.99,670.0,6,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,7.0,11.0,7.0,14.0,12.1,10.0,0.0,0.1089108910891089,0.0099009900990099,5.412023651093923,13.2,101,0,1,0,0,0,0,5.0,16,0.0093,-0.0007,13,0,0,1,-7.0,-3.0,-7.0,0,1,0,0.01,0.0007,6.508769136971682,1.9459101490553128,0.008434022510509577,0.003105919123872559,0.007214174993924604,,,
12,BRGP25,Great Britain,RACE,PIA,2,2,0,0.3361,0.6639,22073.0,243,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,3.0,4.0,2.0,2.0,2.6,2.0,0.1463414634146341,0.2682926829268293,0.0975609756097561,1.3564659966250538,2.8,41,0,1,0,0,0,0,5.0,16,0.2364,-0.0997,1,1,0,0,1.0,2.0,0.0,0,1,0,0.3361,0.0997,10.002155724332829,5.497168225293202,0.25439075116738746,0.15829280273616458,0.23783486345789612,,,
12,BRGP25,Great Britain,RACE,VER,1,5,0,0.3723,0.6277,57279.0,582,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,10.0,5.0,3.0,1.0,4.0,3.3,0.2439024390243902,0.5609756097560976,0.3414634146341463,1.7888543819998317,4.4,123,0,1,0,0,0,0,5.0,16,0.25,-0.1223,0,1,0,0,9.0,4.0,2.0,0,1,0,0.3723,0.1223,10.955706801634529,6.368187186350492,0.15027677596245337,0.14393183268288937,0.18750085334099112,,,
12,BRGP25,Great Britain,RACE,ANT,7,16,0,0.01,0.99,627.0,6,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,9.0,6.0,14.0,7.0,8.5,7.6,0.0909090909090909,0.1818181818181818,0.0,4.652956049652737,9.8,11,0,1,0,0,0,0,5.0,16,0.0288,0.0187999999999999,6,0,1,0,2.0,-1.0,7.0,0,1,0,0.01,-0.0187999999999999,6.442540166468199,1.9459101490553128,0.024240832266360025,0.004618182767220385,0.018607384750132405,,,
12,BRGP25,Great Britain,RACE,NOR,3,1,1,0.1994,0.8006,13336.0,235,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,2.0,1.0,4.0,3.0,2.3,3.3,0.08130081300813,0.2032520325203252,0.048780487804878,1.2688577540449522,2.2,123,0,1,0,0,0,0,5.0,16,0.1132,-0.0862,2,1,0,0,-1.0,-2.0,1.0,0,1,0,0.1994,0.0862,9.498297406622395,5.4638318050256105,0.29615868583339167,0.22507115998370084,0.1850979658167276,,,
12,BRGP25,Great Britain,RACE,LEC,6,14,0,0.0458,0.9542,8822.0,81,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,4.0,2.0,1.0,6.0,5.8,5.6,0.073170731707317,0.2195121951219512,0.1788617886178861,3.124099870362661,5.0,123,0,1,0,0,0,0,5.0,16,0.0849,0.0391,5,0,1,0,-2.0,-4.0,-5.0,0,1,0,0.0458,-0.0391,9.085117227222105,4.406719247264253,0.13086874704033438,0.09440569200098081,0.11016718395500744,,,
12,BRGP25,Great Britain,RACE,ALO,9,9,0,0.01,0.99,1080.0,5,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,11.0,12.0,17.0,9.0,13.9,11.3,0.0235294117647058,0.1529411764705882,0.0,3.3600595232822887,12.8,85,0,1,0,0,0,0,5.0,16,0.0,-0.01,8,0,1,0,2.0,3.0,8.0,0,1,0,0.01,0.01,6.985641817639208,1.791759469228055,0.010009715023861802,0.003840844857701423,0.0024173977032919598,,,
12,BRGP25,Great Britain,RACE,GAS,10,6,0,0.01,0.99,103.0,3,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,19.0,18.0,20.0,10.0,12.9,12.2,0.024390243902439,0.065040650406504,0.0,3.7,13.8,123,0,1,0,0,0,0,5.0,16,0.0,-0.01,9,0,1,0,9.0,8.0,10.0,0,1,0,0.01,0.01,4.6443908991413725,1.3862943611198906,0.00312365303836616,0.005497657212782756,0.00897046428457635,,,
12,BRGP25,Great Britain,RACE,RUS,4,10,0,0.0501,0.9499,11333.0,123,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,5.0,8.0,8.0,4.0,5.1,4.2,0.065040650406504,0.1463414634146341,0.016260162601626,2.9137604568666933,4.6,123,0,1,0,0,0,0,5.0,16,0.1111,0.061,3,0,1,0,1.0,4.0,4.0,0,1,0,0.0501,-0.061,9.335562336729565,4.820281565605037,0.09530239947544263,0.04476002525180806,0.08739597141544196,,,
12,BRGP25,Great Britain,RACE,COL,20,20,0,0.01,0.99,200.0,3,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,16.0,20.0,18.0,20.0,14.0,16.2,0.0,0.0,0.0,2.449489742783178,14.0,5,0,1,0,0,0,0,5.0,16,0.0109,0.0008999999999999,19,0,0,1,-4.0,0.0,-2.0,0,1,0,0.01,-0.0008999999999999,5.303304908059076,1.3862943611198906,0.002248852460711253,0.004591527170964937,0.0025362426610383766,,,
12,BRGP25,Great Britain,RACEPODIUM,NOR,3,1,1,0.6965,0.3035,427.0,19,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,2.0,1.0,4.0,3.0,2.3,3.3,0.08130081300813,0.2032520325203252,0.048780487804878,1.2688577540449522,2.2,123,0,1,0,0,0,0,5.0,16,0.4057,-0.2908,2,1,0,0,-1.0,-2.0,1.0,0,0,1,0.6965,0.2908,6.059123195581797,2.995732273553991,,,,0.6142902163278349,0.2148700660174574,0.43121667273678205
12,BRGP25,Great Britain,RACEPODIUM,PIA,2,2,1,0.7604,0.2396,287.0,8,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,3.0,4.0,2.0,2.0,2.6,2.0,0.1463414634146341,0.2682926829268293,0.0975609756097561,1.3564659966250538,2.8,41,0,1,0,0,0,0,5.0,16,0.5455,-0.2148999999999999,1,1,0,0,1.0,2.0,0.0,0,0,1,0.7604,0.2148999999999999,5.662960480135946,2.19722457733622,,,,0.5773499128443309,0.6448955229360523,0.5568025999205077
12,BRGP25,Great Britain,RACEPODIUM,RUS,4,10,0,0.1123,0.8877,471.0,13,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,5.0,8.0,8.0,4.0,5.1,4.2,0.065040650406504,0.1463414634146341,0.016260162601626,2.9137604568666933,4.6,123,0,1,0,0,0,0,5.0,16,0.3704,0.2581,3,0,1,0,1.0,4.0,4.0,0,0,1,0.1123,-0.2581,6.156978985585555,2.639057329615259,,,,0.3354616924147662,0.367824816503002,0.3241396177104731
12,BRGP25,Great Britain,RACEPODIUM,VER,1,5,0,0.7955,0.2045,1191.0,30,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,10.0,5.0,3.0,1.0,4.0,3.3,0.2439024390243902,0.5609756097560976,0.3414634146341463,1.7888543819998317,4.4,123,0,1,0,0,0,0,5.0,16,0.6481,-0.1473999999999999,0,1,0,0,9.0,4.0,2.0,0,0,1,0.7955,0.1473999999999999,7.083387847625295,3.4339872044851463,,,,0.4664178909364037,0.4805979676909478,0.5594102699523318
12,BRGP25,Great Britain,RACEPODIUM,HAM,5,4,0,0.2772,0.7228,6961.0,59,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,1.0,3.0,11.0,5.0,5.8,7.4,0.2131147540983606,0.5081967213114754,0.1967213114754098,2.6758176320519307,5.6,122,0,1,0,0,0,0,5.0,16,0.2037,-0.0735,4,0,1,0,-4.0,-2.0,6.0,0,0,1,0.2772,0.0735,8.848222068371385,4.0943445622221,,,,0.3870793020868554,0.3505120339369655,0.34920613889164903
12,BRGP25,Great Britain,RACEPODIUM,LEC,6,14,0,0.1504,0.8496,1595.0,20,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,4.0,2.0,1.0,6.0,5.8,5.6,0.073170731707317,0.2195121951219512,0.1788617886178861,3.124099870362661,5.0,123,0,1,0,0,0,0,5.0,16,0.2358,0.0854,5,0,1,0,-2.0,-4.0,-5.0,0,0,1,0.1504,-0.0854,7.375255778009754,3.044522437723423,,,,0.45607911942434015,0.2949595474638315,0.37873468664081805
12,BRGP25,Great Britain,RACEPODIUM,ANT,7,16,0,0.0617,0.9383,1323.0,9,2025-07-05T15:20:00+00:00,2025-07-06T14:00:00+00:00,9.0,6.0,14.0,7.0,8.5,7.6,0.0909090909090909,0.1818181818181818,0.0,4.652956049652737,9.8,11,0,1,0,0,0,0,5.0,16,0.125,0.0633,6,0,1,0,2.0,-1.0,7.0,0,0,1,0.0617,-0.0633,7.188412736496954,2.302585092994046,,,,0.09838958512840086,0.05231621423632301,0.07540687426371799
13,BELGP25,Belgium,RACE,STR,20,14,0,0.01,0.99,934.0,6,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,8.0,,,20.0,13.1,16.7,0.0,0.024390243902439,0.008130081300813,4.570557952810576,11.6,123,0,1,0,0,0,0,5.0,16,0.0109,0.0008999999999999,19,0,0,1,-12.0,,,0,1,0,0.01,-0.0008999999999999,6.840546529288687,1.9459101490553128,,,,,,
13,BELGP25,Belgium,RACE,ALB,5,6,0,0.01,0.99,17954.0,53,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,12.0,,,5.0,11.1,10.4,0.0,0.1078431372549019,0.0098039215686274,5.8728187440104085,13.4,102,0,1,0,0,0,0,5.0,16,0.0833,0.0733,4,0,1,0,7.0,,,0,1,0,0.01,-0.0733,9.795623906660182,3.9889840465642745,,,,,,
13,BELGP25,Belgium,RACE,RUS,6,5,0,0.0214,0.9786,78545.0,89,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,4.0,,,7.0,5.6,4.4,0.064516129032258,0.1451612903225806,0.0161290322580645,3.411744421846396,5.0,124,0,1,0,0,0,0,5.0,16,0.0849,0.0635,5,0,1,0,-2.0,,,0,1,0,0.0214,-0.0635,11.271439719408152,4.499809670330265,,,,,,
13,BELGP25,Belgium,RACE,HAD,8,20,0,0.01,0.99,2536.0,6,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,10.0,,,8.0,12.8,10.3,0.0,0.0,0.0,4.556314299957808,15.8,14,0,1,0,0,0,0,5.0,16,0.018,0.0079999999999999,7,0,1,0,2.0,,,0,1,0,0.01,-0.0079999999999999,7.838737559599282,1.9459101490553128,,,,,,
13,BELGP25,Belgium,RACE,ALO,19,17,0,0.01,0.99,51546.0,26,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,9.0,,,19.0,12.5,10.8,0.0232558139534883,0.1511627906976744,0.0,3.442382895611701,11.8,86,0,1,0,0,0,0,5.0,16,0.0093,-0.0007,18,0,0,1,-10.0,,,0,1,0,0.01,0.0007,10.850249291825373,3.295836866004329,,,,,,
13,BELGP25,Belgium,RACE,LAW,9,8,0,0.01,0.99,467.0,6,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,15.0,,,9.0,15.6,14.2,0.0,0.05,0.0,3.1368774282716245,17.0,20,0,1,0,0,0,0,5.0,16,0.0,-0.01,8,0,1,0,6.0,,,0,1,0,0.01,0.01,6.148468295917647,1.9459101490553128,,,,,,
13,BELGP25,Belgium,RACE,TSU,7,13,0,0.01,0.99,4377.0,10,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,18.0,,,6.0,11.6,12.4,0.0116279069767441,0.0348837209302325,0.0,1.743559577416269,11.8,86,0,1,0,0,0,0,5.0,16,0.0288,0.0187999999999999,6,0,1,0,11.0,,,0,1,0,0.01,-0.0187999999999999,8.384347278082808,2.3978952727983707,,,,,,
13,BELGP25,Belgium,RACE,HAM,16,7,0,0.0111,0.9889,37395.0,75,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,7.0,,,14.0,6.0,7.4,0.2113821138211382,0.5121951219512195,0.1951219512195122,2.3664319132398464,5.8,123,0,1,0,0,0,0,5.0,16,0.0,-0.0111,15,0,0,1,-9.0,,,0,1,0,0.0111,0.0111,10.529319025811208,4.330733340286331,,,,,,
13,BELGP25,Belgium,RACE,VER,4,4,0,0.1449,0.8551,375346.0,1135,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,2.0,,,4.0,4.2,3.0,0.2419354838709677,0.5564516129032258,0.3467741935483871,1.7776388834631178,4.4,124,0,1,0,0,0,0,5.0,16,0.1111,-0.0338,3,0,1,0,-2.0,,,0,1,0,0.1449,0.0338,12.835606210428912,7.035268599281097,,,,,,
13,BELGP25,Belgium,RACE,NOR,1,2,0,0.429,0.571,315454.0,1087,2025-07-26T15:20:00+00:00,2025-07-27T13:00:00+00:00,3.0,,,1.0,2.3,3.3,0.0806451612903225,0.2096774193548387,0.0483870967741935,1.2688577540449522,1.8,124,0,1,0,0,0,0,5.0,16,0.25,-0.179,0,1,0,0,2.0,,,0,1,0,0.429,0.179,12.661771320045824,6.992096427415888,,,,,,
